filepath,label,class_name
Data\train\bottle-blue\POSAD_1_13-Sep_00-47-15_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_00-47-15_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_00-55-36_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_00-56-22_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_00-57-18_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_01-00-20_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_02-05-55_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_02-09-31_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_02-11-47_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_02-24-53_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_02-55-56_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_03-01-48_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_03-02-57_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_03-02-57_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_03-04-28_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_03-07-53_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_03-09-47_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_03-24-56_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-00-35_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-00-58_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-08-55_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-15-11_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-16-07_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-18-01_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-18-01_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-23-08_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-32-58_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-32-58_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-34-19_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-42-50_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-42-50_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-42-50_03.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-44-21_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-45-06_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-45-06_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-48-19_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-48-19_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-51-10_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-51-10_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-57-25_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_04-58-22_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-08-13_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-18-27_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-18-50_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-25-05_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-29-15_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-31-08_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-31-42_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-56-20_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_05-56-54_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_06-01-28_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_06-01-28_02.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_06-10-44_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_06-44-40_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_06-47-20_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_08-12-37_01.jpg,0,bottle-blue
Data\train\bottle-blue\POSAD_1_13-Sep_08-12-37_02.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_00-52-45_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_00-55-23_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_01-00-15_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_01-56-45_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_02-00-16_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_02-00-50_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_02-00-53_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_02-52-27_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_02-55-20_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-03-22_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-04-48_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-04-51_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-09-51_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-10-52_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-52-12_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-52-12_02.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-57-40_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_03-58-35_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_04-05-22_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_04-05-44_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_04-06-47_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_04-18-46_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_04-26-41_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-05-Nov_04-33-07_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_08-28-32_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_09-13-30_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_09-25-45_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_09-34-08_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_09-38-52_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_10-08-30_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_12-25-48_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_14-00-06_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_14-03-01_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_14-05-46_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_14-05-52_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_15-59-16_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_15-59-55_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-00-44_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-02-15_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-07-40_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-10-14_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-13-57_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-19-15_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-30-42_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-31-03_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-36-36_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-40-34_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_16-42-48_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_17-03-46_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_23-36-36_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_23-40-45_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_23-46-40_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_23-53-31_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-27-Oct_23-53-31_02.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-00-06_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-01-00_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-10-01_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-15-22_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-15-41_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-21-55_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-34-33_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-36-14_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_00-57-54_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_02-10-24_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_02-10-56_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_02-25-09_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_03-12-10_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS-28-Oct_03-13-36_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_19-03-14_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_19-07-39_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_19-10-02_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_19-21-18_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_20-36-18_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_20-36-18_02.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_20-38-08_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_20-57-25_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_21-11-31_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_21-31-47_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_21-40-28_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_21-51-32_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_22-42-13_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_22-47-49_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_23-11-18_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_23-56-33_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_23-56-33_02.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_19-Oct_23-57-56_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_00-02-19_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_00-19-03_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_00-22-24_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_01-05-46_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_01-09-32_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_01-12-12_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_01-12-55_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_MGS_20-Oct_08-39-55_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_13-44-58_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_13-46-35_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_14-01-47_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_14-02-29_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_14-02-29_02.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_14-10-22_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_14-25-53_01.jpg,0,bottle-blue
Data\train\bottle-blue\prepared_data_all_SPB-25-Jan_14-42-33_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_11-45-55_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_11-45-55_02.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_11-45-55_03.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_11-49-02_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-10-29_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-13-34_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-13-48_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-15-21_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-25-57_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-40-27_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-46-08_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_12-48-07_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-12-22_02.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-14-29_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-15-15_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-15-15_02.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-17-34_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-19-06_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-24-57_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-24-57_02.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-29-22_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-32-27_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-33-33_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-35-52_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-39-40_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-51-28_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-52-29_02.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_14-53-29_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-08-19_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-21-16_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-21-16_02.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-32-53_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-41-24_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-44-27_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-56-19_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-59-12_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_15-59-25_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_16-01-25_01.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_16-01-25_02.jpg,0,bottle-blue
Data\train\bottle-blue\Robo_25-Mar_16-02-26_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_10-55-21_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_11-00-12_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_11-14-32_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_11-14-36_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_11-19-35_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_11-19-39_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_11-28-57_01.jpg,0,bottle-blue
Data\train\bottle-blue\SPB_25-Mar_11-28-57_02.jpg,0,bottle-blue
Data\train\bottle-blue-full\Monitoring_photo1_04-Mar_03-30-47_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo1_04-Mar_03-45-05_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo1_04-Mar_03-49-22_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo2_03-Mar_23-13-40_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo2_04-Mar_00-16-30_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo2_04-Mar_00-39-10_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo2_04-Mar_01-00-25_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo3_03-Mar_20-31-29_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo3_03-Mar_20-52-09_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo3_03-Mar_21-24-13_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo3_03-Mar_21-31-42_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo3_03-Mar_21-53-36_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo3_03-Mar_22-42-06_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo_04-Mar_05-29-25_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\Monitoring_photo_04-Mar_09-28-43_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_10-Sep_18-27-28_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_10-Sep_18-31-38_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_10-Sep_18-32-12_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_10-Sep_22-27-58_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_06-24-38_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_08-25-39_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_08-42-30_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_08-46-51_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_08-57-50_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_09-58-48_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_10-20-36_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_10-50-10_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_10-52-15_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_11-06-49_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_11-17-04_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_11-45-29_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_11-55-55_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_11-56-41_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-09-45_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-12-58_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-16-47_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-38-23_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-40-50_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-45-12_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-45-35_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_12-53-32_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-06-30_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-12-10_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-17-17_02.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-17-28_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-18-59_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-19-56_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-20-19_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-21-27_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-22-23_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-43-03_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-51-35_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_14-52-55_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_15-03-08_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_15-12-49_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_15-39-32_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_15-46-32_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_15-46-32_02.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_15-53-10_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_16-14-35_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_16-14-35_02.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_16-25-12_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_16-31-50_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_18-28-44_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_18-31-58_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_18-32-44_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_11-Sep_18-44-06_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_10-14-27_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_10-32-38_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_10-41-56_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_10-44-46_02.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_10-56-30_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_10-57-27_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_10-57-27_02.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_11-27-13_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_11-35-44_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_12-12-53_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_12-32-36_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_12-33-44_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_14-06-01_01.jpg,1,bottle-blue-full
Data\train\bottle-blue-full\POSAD_1_12-Sep_14-16-49_01.jpg,1,bottle-blue-full
